10783.800000 -56526
10783.900000 -56619
10784.000000 -56668
10784.100000 -56574
10784.200000 -56574
10784.300000 -56434
10784.400000 -56387
10784.500000 -56668
10784.600000 -56621
10784.700000 -56340
10784.800000 -56481
10784.900000 -56340
10785.000000 -56484
10785.100000 -56765
10785.200000 -56812
10785.300000 -56109
10785.400000 -56484
10785.500000 -56249
10785.600000 -56484
10785.700000 -56484
10785.800000 -56484
10785.900000 -56296
10786.000000 -56535
10786.100000 -56347
10786.200000 -56722
10786.300000 -56769
10786.400000 -56628
10786.500000 -56628
10786.600000 -56441
10786.700000 -56300
10786.800000 -56581
10786.900000 -56253
10787.000000 -55973
10787.100000 -56395
10787.200000 -56911
10787.300000 -56676
10787.400000 -56254
10787.500000 -56676
10787.600000 -56254
10787.700000 -56817
10787.800000 -56676
10787.900000 -56770
10788.000000 -56586
10788.100000 -57008
10788.200000 -56540
10788.300000 -56774
10788.400000 -56961
10788.500000 -56633
10788.600000 -56493
10788.700000 -56633
10788.800000 -56211
10788.900000 -56586
10789.000000 -56402
10789.100000 -56918
10789.200000 -56636
10789.300000 -56449
10789.400000 -56683
10789.500000 -56449
10789.600000 -56683
10789.700000 -56589
10789.800000 -56308
10789.900000 -56683
10790.000000 -56451
10790.100000 -56826
10790.200000 -56263
10790.300000 -56498
10790.400000 -56638
10790.500000 -56451
10790.600000 -56310
10790.700000 -56357
10790.800000 -56216
10790.900000 -56451
10791.000000 -56641
10791.100000 -56735
10791.200000 -56454
10791.300000 -56454
10791.400000 -56501
10791.500000 -56594
10791.600000 -56594
10791.700000 -56266
10791.800000 -56735
10791.900000 -56782
10792.000000 -56364
10792.100000 -56317
10792.200000 -56223
10792.300000 -56645
10792.400000 -56247
10792.500000 -56809
10792.600000 -56481
10792.700000 -56528
10792.800000 -56388
10792.900000 -56341
10793.000000 -55920
10793.100000 -56435
10793.200000 -56295
10793.300000 -56107
10793.400000 -56623
10793.500000 -56764
10793.600000 -56435
10793.700000 -56014
10793.800000 -56482
10793.900000 -56576
10794.000000 -56252
10794.100000 -56393
10794.200000 -56674
10794.300000 -56346
10794.400000 -56533
10794.500000 -56346
10794.600000 -56533
10794.700000 -56299
10794.800000 -56721
10794.900000 -56393
10795.000000 -56677
10795.100000 -56255
10795.200000 -56489
10795.300000 -56630
10795.400000 -56021
10795.500000 -56349
10795.600000 -56442
10795.700000 -55974
10795.800000 -56630
10795.900000 -56677
10796.000000 -56398
10796.100000 -56210
10796.200000 -56538
10796.300000 -56773
10796.400000 -56679
10796.500000 -56351
10796.600000 -56398
10796.700000 -56398
10796.800000 -56538
10796.900000 -56304
10797.000000 -56729
10797.100000 -56401
10797.200000 -56494
10797.300000 -56635
10797.400000 -56447
10797.500000 -56401
10797.600000 -56119
10797.700000 -56166
10797.800000 -56635
10797.900000 -56354
10798.000000 -56405
10798.100000 -57108
10798.200000 -56264
10798.300000 -56498
10798.400000 -56545
10798.500000 -57061
10798.600000 -56451
10798.700000 -56451
10798.800000 -56592
10798.900000 -56123
10799.000000 -56499
10799.100000 -56406
10799.200000 -56312
10799.300000 -56406
10799.400000 -56546
10799.500000 -56406
10799.600000 -56359
10799.700000 -56499
10799.800000 -56734
10799.900000 -56312
