10780.500000 -56198
10780.600000 -56292
10780.700000 -56339
10780.800000 -56151
10780.900000 -56433
10781.000000 -56012
10781.100000 -55918
10781.200000 -55918
10781.300000 -56106
10781.400000 -56199
10781.500000 -55871
10781.600000 -55777
10781.700000 -56059
10781.800000 -56434
10781.900000 -56246
10782.000000 -56297
10782.100000 -55922
10782.200000 -56297
10782.300000 -55828
10782.400000 -56531
10782.500000 -56250
10782.600000 -55828
10782.700000 -56250
10782.800000 -56766
10782.900000 -55828
10783.000000 -55925
10783.100000 -56394
10783.200000 -56113
10783.300000 -56394
10783.400000 -55972
10783.500000 -55972
10783.600000 -55831
10783.700000 -56206
10783.800000 -56441
10783.900000 -56441
10784.000000 -56536
10784.100000 -56349
10784.200000 -56302
10784.300000 -56583
10784.400000 -56161
10784.500000 -56255
10784.600000 -56536
10784.700000 -56349
10784.800000 -56068
10784.900000 -56302
10785.000000 -56305
10785.100000 -56633
10785.200000 -55602
10785.300000 -56071
10785.400000 -56305
10785.500000 -56118
10785.600000 -56352
10785.700000 -56352
10785.800000 -55977
10785.900000 -55977
10786.000000 -56075
10786.100000 -56450
10786.200000 -56122
10786.300000 -56309
10786.400000 -56168
10786.500000 -56075
10786.600000 -56637
10786.700000 -56637
10786.800000 -56215
10786.900000 -56309
10787.000000 -55982
10787.100000 -55841
10787.200000 -56357
10787.300000 -56498
10787.400000 -56451
10787.500000 -55982
10787.600000 -56169
10787.700000 -55935
10787.800000 -56029
10787.900000 -56076
10788.000000 -55892
10788.100000 -55845
10788.200000 -56033
10788.300000 -56080
10788.400000 -56689
10788.500000 -56408
10788.600000 -56361
10788.700000 -56173
10788.800000 -55986
10788.900000 -55986
10789.000000 -56176
10789.100000 -56364
10789.200000 -56458
10789.300000 -56083
10789.400000 -56176
10789.500000 -56270
10789.600000 -56270
10789.700000 -55801
10789.800000 -56036
10789.900000 -56411
10790.000000 -56507
10790.100000 -56038
10790.200000 -56507
10790.300000 -56413
10790.400000 -56085
10790.500000 -56272
10790.600000 -56413
10790.700000 -56366
10790.800000 -56694
10790.900000 -56132
10791.000000 -56369
10791.100000 -56228
10791.200000 -56135
10791.300000 -56416
10791.400000 -56181
10791.500000 -56181
10791.600000 -56088
10791.700000 -56510
10791.800000 -56650
10791.900000 -56041
10792.000000 -56373
10792.100000 -55998
10792.200000 -56185
10792.300000 -56139
10792.400000 -56457
10792.500000 -56035
10792.600000 -56364
10792.700000 -55989
10792.800000 -56410
10792.900000 -56129
10793.000000 -56177
10793.100000 -56083
10793.200000 -55943
10793.300000 -56130
10793.400000 -55990
10793.500000 -56271
10793.600000 -56130
10793.700000 -56083
10793.800000 -56365
10793.900000 -56130
10794.000000 -56322
10794.100000 -56134
10794.200000 -55900
10794.300000 -55900
10794.400000 -56181
10794.500000 -55994
10794.600000 -55947
10794.700000 -56181
10794.800000 -56087
10794.900000 -55900
10795.000000 -56278
10795.100000 -56418
10795.200000 -56090
10795.300000 -55950
10795.400000 -56090
10795.500000 -55762
10795.600000 -56559
10795.700000 -56465
10795.800000 -56372
10795.900000 -56090
10796.000000 -55999
10796.100000 -56186
10796.200000 -56092
10796.300000 -56186
10796.400000 -56561
10796.500000 -56092
10796.600000 -56092
10796.700000 -56280
10796.800000 -56045
10796.900000 -56280
10797.000000 -56048
10797.100000 -55908
10797.200000 -55955
10797.300000 -56048
10797.400000 -56330
10797.500000 -56283
10797.600000 -56517
10797.700000 -55955
10797.800000 -56095
10797.900000 -56189
10798.000000 -56006
10798.100000 -56381
10798.200000 -56052
10798.300000 -56099
10798.400000 -56334
10798.500000 -56287
10798.600000 -56381
10798.700000 -56193
10798.800000 -56427
10798.900000 -56287
10799.000000 -56147
10799.100000 -56100
10799.200000 -56007
10799.300000 -56147
10799.400000 -56569
10799.500000 -56241
10799.600000 -56475
10799.700000 -55960
